,p1_amplitude,p1_center,p1_half_width,r2_score,fwhm,height,auc
46,142289.71135324673,813.7573619709947,22.426344642932833,0.9955702006927878,52.81000590195068,2531.1919008082414,142289.71124477315
47,142317.40129570995,813.7460269785103,22.460621566552692,0.9954418310427978,52.890721888772724,2527.8208995901136,142317.40118119537
48,142106.4372258815,813.742407387449,22.446954987496277,0.9954706061097933,52.858539554463675,2525.610540859361,142106.43711422005
49,142025.51684555353,813.7676769926535,22.44771467976242,0.9954076142531636,52.86032849304004,2524.0869448790095,142025.5167330329
50,141924.79721540224,813.7351246451235,22.462433926167446,0.9954996886941296,52.894989669522346,2520.6441311181625,141924.7971012024
51,141869.2811300887,813.7610109202616,22.45068033382042,0.9953760585553243,52.86731207466244,2520.9772573211967,141869.28101734282
52,141744.9058906661,813.7075753947496,22.471207680659774,0.9954322944135254,52.91565028247106,2516.4662618457232,141744.9057758101
53,141990.43406913293,813.713943399972,22.471672212418618,0.9955004109584575,52.91674417116834,2520.7731328256314,141990.43395378714
54,141906.18614806345,813.7205986519754,22.46202221186283,0.9956034634220318,52.894020156425015,2520.35978644345,141906.1860344125
55,141588.14206342862,813.720913394962,22.474061787935042,0.9954990703889408,52.92237119149353,2513.363930631794,141588.1419477304
56,141261.42011571894,813.7140826935525,22.436583865749125,0.9954322289860601,52.834117429084024,2511.7528323792403,141261.42000747417
57,141425.9686292375,813.728119277789,22.45992842948334,0.9955044968186815,52.88908967570786,2512.064925321197,141425.96851613084
58,141151.85348418777,813.7243145642394,22.43806531271969,0.9954374879485077,52.83760597010596,2509.6389339748002,141151.85337545248
59,141016.6145558248,813.7254152027259,22.415797304730674,0.9955224811077797,52.785168818530515,2509.7251291399716,141016.61445112954
60,141031.02549468458,813.708507110048,22.45700961130615,0.9955299576206934,52.882216384156415,2505.3753768656675,141031.02538304534
61,141397.0405834922,813.7167193007438,22.474276160703614,0.9952593533265008,52.922876000786076,2509.9477023880386,141397.04046804234
62,141052.44126372843,813.7337288151161,22.449869059292514,0.995451123795791,52.865401669142116,2506.5528188748513,141052.44115262208
63,140962.04367861466,813.712429360333,22.45381456142084,0.9954202232203715,52.87469261664161,2504.506261123873,140962.043567502
64,140843.59356483855,813.6749665247193,22.4654457148412,0.9954575638479597,52.9020818898627,2501.1061480774374,140843.59345281168
65,141060.03964136785,813.7033018989954,22.477873943572444,0.9953945281172842,52.931348132003265,2503.5647957326314,141060.03952593004
66,140505.51130583437,813.6917520015576,22.430959172752118,0.9957078848995633,52.82087228926753,2498.9385722483785,140505.51119983126
67,140559.2267166852,813.6941829298642,22.443254219717236,0.9953257276513938,52.84982491231558,2498.524406881796,140559.2266083697
68,140576.121222224,813.7283999136865,22.474271241612367,0.9954941218277429,52.92286441721141,2495.3760576914183,140576.1211070758
69,140385.0340113378,813.7139700616924,22.46048403842364,0.9955486503159896,52.890398034777675,2493.513742041619,140385.03389939704
70,140241.5690667636,813.6802229674818,22.47213727535014,0.9954396696959387,52.91783931068169,2489.6737984926694,140241.56895380397
71,140358.72616989576,813.6841594796357,22.478089996873265,0.9952667094562802,52.931856898646835,2491.093785114636,140358.72605559434
72,140522.23393277192,813.7431717325506,22.471416904588306,0.9952298538953755,52.91614296717187,2494.736343964007,140522.23381774544
73,140297.8500863995,813.7011914691362,22.503980375501044,0.9953256439547329,52.992824081212966,2487.148642816055,140297.84996657778
74,140014.98703398323,813.7189844298053,22.511076593378323,0.9953460954619493,53.00953439731429,2481.351701950364,140014.98691239924
75,139868.21118381887,813.6811956932681,22.461000102771724,0.9953338370825271,52.89161327344907,2484.276874138661,139868.21107319812
76,140230.80246104518,813.6753532815095,22.523394288238727,0.9954107334329845,53.03854035208015,2483.8172879451417,140230.8023382488
77,139860.350541998,813.671290627219,22.482447140376266,0.9954476585559631,52.942117187506774,2481.7675244419424,139860.35042768097
78,139749.5965742012,813.7071024951737,22.50905133122427,0.9952522865173072,53.00476526939749,2476.8712782290195,139749.59645364693
79,139744.22176295993,813.693441458061,22.503515650917326,0.9951384576342598,52.99172973844781,2477.3852836086166,139744.2216439563
80,139534.08850528125,813.686713429483,22.441208652222784,0.9952581005804306,52.845007968976184,2480.5280466263375,139534.08839834286
81,139361.56772892046,813.6952887655899,22.446799553677526,0.9951483626307401,52.85817353579161,2476.8440372598943,139361.56762085808
82,139486.42576412339,813.705947058915,22.46973873398165,0.995483545751704,52.91219117738834,2476.532256925083,139486.42565142357
83,139477.67389098214,813.6897379083562,22.461359620875527,0.9954242745713389,52.89245987388645,2477.30067219265,139477.67378034408
84,139570.2505105438,813.674143354018,22.478593310161234,0.995259148565618,52.933042110866275,2477.044414950367,139570.25039710253
85,139209.52721019855,813.6730012654051,22.440952149265172,0.9953594747226006,52.84440395066999,2474.7865362147945,139209.52710395752
86,139351.55159159738,813.665230744553,22.452186012857556,0.9954977956595219,52.87085767784048,2476.0718505357795,139351.55148346853
87,139184.47800367346,813.712952633561,22.46660442400791,0.9955593874669111,52.90481044143483,2471.5160334568673,139184.47789158594
88,139157.87893712497,813.6916402284868,22.454927719635702,0.9953683191181755,52.87731390391926,2472.328668885326,139157.87882785904
89,138841.56428460253,813.6818066054742,22.45185657854073,0.9954222233108966,52.8700819193077,2467.046325386848,138841.56417643512
90,138730.09206145103,813.6422179304492,22.39057667449585,0.9955227018747184,52.725778772905244,2471.812141861332,138730.0919649685
91,138898.8329904589,813.6887266652792,22.472506240782792,0.9955736755499017,52.91870815787843,2465.796052500338,138898.83287824978
92,138810.76587420178,813.6947364404733,22.466529149108137,0.9954201918109998,52.90463318259196,2464.8882395045775,138810.76576298862
93,138684.32035447896,813.696165340493,22.473955421444803,0.9955732515329755,52.9221207175502,2461.829169837421,138684.3202419428
94,138850.82986935755,813.6663314119529,22.495309800039568,0.9952718475326734,52.97240643631433,2462.4451583954374,138850.82975357622
95,138647.01047354518,813.6787456996942,22.475432462526154,0.9952138102894628,52.9255988834959,2461.005127326505,138647.0103613024
96,138429.62216730777,813.6433676432968,22.465333708183877,0.9952636699793488,52.901818134340864,2458.25100396423,138429.62205817585
97,138239.43629842694,813.6765978670761,22.438645765579174,0.995406965240945,52.83897283213467,2457.7934218696173,138239.4361932272
98,138293.26068202365,813.6565891112075,22.446681246477578,0.9953772235628275,52.857894943625695,2457.8701935856984,138293.26057594974
99,138240.294238655,813.6621498092921,22.453263658076565,0.9953996897730769,52.87339533840363,2456.2085524300314,138240.2941312869
100,138310.56237094692,813.6830982293825,22.473357640848963,0.9952251385315682,52.920713051820584,2455.2597808337878,138310.5622592281
101,138328.99825208724,813.6622016852905,22.427674487387545,0.9954334814767529,52.813137446329414,2460.5888603995722,138328.99814914184
102,138280.0541721475,813.6564056708096,22.474947784886208,0.9953074418629675,52.924457554873975,2454.544529912886,138280.05406097774
103,138134.56023311484,813.6741689738013,22.485665253461917,0.9954435939027652,52.94969526470805,2450.7932427377687,138134.56011951386
104,137978.28433329434,813.6577225237529,22.465559802760907,0.9953370324774328,52.90235054638293,2450.211429453759,137978.28422404604
105,137743.94411854408,813.6757190029947,22.451458826113413,0.9954422648754168,52.86914528391889,2447.586306250383,137743.94401148282
106,138262.95532275294,813.6697120145767,22.491320873323954,0.9952272502759612,52.963013231726244,2452.454393504396,138262.95520811525
107,137826.76115690614,813.6161006836305,22.456945257836125,0.995349802695741,52.88206484331523,2448.459564067081,137826.7610505597
108,137556.80619340477,813.6513591786073,22.43835942782244,0.995519091706029,52.83829855824547,2445.6879801778114,137556.80608950136
109,137653.6846543146,813.6620495805928,22.416963338827085,0.9955375067501047,52.78791461899394,2449.7463832014864,137653.68455369593
110,137598.45709114775,813.6531221245384,22.45182514266334,0.9954680745846167,52.870007893473485,2444.961240471758,137598.45698479927
111,137921.4088106887,813.6220600039661,22.495350916707284,0.9952234465129641,52.97250325866766,2445.9579026281867,137921.40869706555
112,137480.32186008999,813.6385548565728,22.423929878110126,0.9953938930505403,52.80431956534214,2445.901026774424,137480.3217590778
113,137379.11227572936,813.6706269898043,22.426652925929222,0.9955039719455387,52.810731852930125,2443.8036523692754,137379.1121734274
114,137378.90703652776,813.675243958193,22.4401633341779,0.9954255929001036,52.84254643309066,2442.3286780954554,137378.90693175688
115,137652.98481373634,813.6518938654483,22.445388017955143,0.9953708331191028,52.85484962317826,2446.631602970113,137652.98470851753
116,137530.99615397293,813.664955150749,22.4642949519411,0.9954115206418696,52.89937205031847,2442.4060202613073,137530.99604509096
117,137444.318447315,813.6487109580204,22.481787771271776,0.9955129647202011,52.94056449192245,2438.9675050513442,137444.3183357907
118,137351.11160092603,813.6625316495044,22.4739794106826,0.9954190918988572,52.922177207888225,2438.160357648954,137351.11149049457
119,137372.6964540196,813.6204270183458,22.466268114963675,0.9952645002895546,52.90401849415614,2439.3805196225844,137372.69634623599
120,137576.85648027714,813.6179136751405,22.53389027901786,0.9951869548620639,53.06325652155931,2435.67462941843,137576.8563596138
121,137116.9207060807,813.6631710485294,22.434126694871065,0.9953847549964382,52.828331233846306,2438.327008316855,137116.9206029032
122,136966.36749609417,813.6314568911072,22.40406595943757,0.995332020583538,52.757543611479136,2438.9177877855254,136966.3673989458
123,137349.2681060533,813.6478511040619,22.472960777512654,0.9954146829563971,52.91977851008111,2438.2381463739384,137349.26799625493
124,137114.8779909405,813.6101092117368,22.411359897895935,0.9955420517641652,52.774719523968116,2440.7676442608713,137114.87789306985
125,137249.99384828177,813.6466390428344,22.44997783098288,0.9954322906084168,52.86565780689892,2438.97013810632,137249.99374271787
126,136887.0135705475,813.6392744444903,22.421009920867434,0.9954211227095185,52.79744359149641,2435.6626906600695,136887.0134704417
127,136858.93628937937,813.6504640970368,22.438040116949416,0.9953947719941812,52.83754663860107,2433.314846217613,136858.93618608377
128,136900.01585605356,813.6342302398135,22.43277853693602,0.9952778474290452,52.825156564516995,2434.6161320445112,136900.01575408984
129,136921.54942707293,813.659448237393,22.45929724145437,0.9953816297908102,52.887603341485054,2432.123969743443,136921.54931973465
130,136615.46887752804,813.6577560203519,22.416634960548635,0.9955169587778666,52.78714134724149,2431.305447406817,136615.46877784168
131,136951.6779703109,813.6213317902175,22.45964865359965,0.9952113298831189,52.88843085384883,2432.6210777799456,136951.67786400928
132,136756.75034029837,813.62146604726,22.419094161495128,0.9952895681723317,52.79293232292505,2433.552821003432,136756.75024109826
133,136546.15549556038,813.6278253889675,22.42031333707033,0.9954730301953468,52.795803262007944,2429.6732090438136,136546.15539613576
134,136674.8470217148,813.6404854465507,22.480256739240424,0.995551488697514,52.936959187005435,2425.478310894158,136674.84691134669
135,136738.8708060949,813.6288208522063,22.44369230514484,0.9954250400873433,52.85085652466194,2430.5678494084286,136738.87070253203
136,136711.2634242644,813.6404626920237,22.47167028618314,0.9951842084185277,52.91673963523043,2427.0515939605634,136711.263315432
137,136867.75291393293,813.6334961458454,22.44913140596066,0.9953495601290631,52.86366462828998,2432.2693147230766,136867.7528091921
138,136424.34589723073,813.6401320359192,22.441238893137392,0.9955036047684359,52.845079180888085,2425.242203145859,136424.34579400657
139,136327.68805123828,813.6083942863395,22.44884715439277,0.9954264909616873,52.86299526700008,2422.702528061615,136327.68794768024
140,136557.55901465076,813.6735575453768,22.443965294443995,0.9953160714691109,52.85149936533567,2427.315462515181,136557.55890989216
141,136518.6516422748,813.6520213606256,22.463941795487838,0.9953428709508501,52.898540430423296,2424.4659596846664,136518.65153464212
142,136204.75265360094,813.6231285117874,22.408466143860643,0.995403258298537,52.76790525396042,2424.879698427188,136204.75255650116
143,136285.20957841814,813.60766235695,22.452828328088405,0.9951872061816485,52.87237021462131,2421.518193598119,136285.20947422343
144,136085.94607481576,813.6257316722468,22.432276563737474,0.9955342635039953,52.82397450796699,2420.1929529272884,136085.945973781
145,136328.20655145549,813.6600003950614,22.463916128308664,0.9953466327821631,52.89847998883528,2421.0865680778365,136328.20644374096
146,135755.86523872556,813.6514896379914,22.417230968256302,0.9953748099013074,52.7885448381385,2415.943098989243,135755.86513973933
147,136126.1742782661,813.6309477485487,22.458220935410175,0.9953938341134458,52.8850688344376,2418.1116814675456,136126.17417257634
148,136107.64886722827,813.6414314908571,22.456652668283564,0.995425984433151,52.88137584757189,2417.9514472278556,136107.6487615235
149,136020.96948579059,813.6404003455937,22.418592061108384,0.9951993501676852,52.79174996686973,2420.5139912962104,136020.96938668922
150,135924.69591246333,813.6400672796418,22.429844715335292,0.995551495993832,52.81824794260305,2417.5873189668146,135924.69581155878
151,135618.82895867407,813.6426235982987,22.377639726575893,0.9954283903724979,52.695314588621805,2417.7744190729272,135618.82886637567
152,135986.92030880108,813.6426579912514,22.45764518654763,0.9954734389268948,52.883713049475176,2415.699938355865,135986.92020297953
153,135848.42732553702,813.628156875825,22.436615858751157,0.9954710760489635,52.83419276684651,2415.501594687222,135848.42722387624
154,135536.3358258373,813.6285987195785,22.400934189864426,0.9954492533825607,52.75016885771188,2413.791069306346,135536.33573028297
155,135691.0883328601,813.651957055562,22.4224336799435,0.995335577663488,52.80079628790802,2414.230006535127,135691.08823304257
156,135662.03212469217,813.6158247180753,22.435496679625132,0.9953256218170149,52.83155730140657,2412.307658375469,135662.0320237053
157,135566.2284296671,813.6343529481059,22.447151815109926,0.9954497502985271,52.85900304807371,2409.352454182975,135566.2283262399
158,135139.03703521795,813.6497579867433,22.410394068607868,0.9955741871762304,52.7724451698005,2405.6995803390873,135139.0369378505
159,135139.45430341983,813.6522524251465,22.38427569783084,0.9954801492632895,52.71094110675121,2408.514030107124,135139.45421016583
160,135208.94227710736,813.6614270186257,22.407842243155503,0.9954863897427711,52.76643608007385,2407.2181148620452,135208.94217979148
161,135357.9395591021,813.6349249054298,22.38548512873886,0.9952695908028975,52.71378909889649,2412.277632921226,135357.9394659561
162,135087.9234315293,813.6432454151541,22.377702039524635,0.9955928701139053,52.695461324402565,2408.302878163323,135087.9233395667
163,134946.78906559607,813.6570065176916,22.384872492126487,0.9954227474641657,52.712346449921355,2405.016145685706,134946.78897225842
164,135300.15304186844,813.6631575422539,22.436333502716572,0.9954301290995685,52.83352786919644,2405.7830833478365,135300.15293968236
165,134897.95440054746,813.6516893638922,22.392794146138574,0.9953632475408533,52.731000519578814,2403.295327900071,134897.95430613213
166,135185.48474483023,813.632091739911,22.41386061645445,0.9954977953407341,52.78060826615669,2406.1542312654396,135185.48464733973
167,135115.8730148951,813.6263736009464,22.440708652714367,0.9954254956734931,52.84383056011126,2402.0379807601416,135115.87291313885
168,134828.31387178166,813.626620633745,22.393671253080036,0.9955275981344589,52.73306594858621,2401.960553533203,134828.31377793069
169,134856.33437674874,813.6456170757486,22.36401113576697,0.9954161853260758,52.66322170979942,2405.645983461151,134856.3342869786
170,134872.38585672053,813.6275856733785,22.396231403335417,0.9954538233346687,52.73909464172587,2402.4710321955677,134872.38576240887
171,134813.11743687378,813.6329176956035,22.384143349892426,0.9955001745787254,52.710629451172906,2402.712118913903,134813.11734436342
172,135043.83455335823,813.642785174745,22.43388224970264,0.9953977099672313,52.827755609463786,2401.487834838958,135043.83445235275
173,134873.6626294413,813.6422832336948,22.395376774214462,0.9954520666415282,52.737082143940775,2402.5854567195656,134873.66253487946
174,134615.49953792055,813.6443694558413,22.38522784844047,0.9953506263618174,52.71318325009265,2399.073832379038,134615.49944508253
175,134553.6059590766,813.633310443724,22.40845063426283,0.9955048817026937,52.767868731648605,2395.4856707261015,134553.6058628855
176,134467.27366309968,813.682437226184,22.384251179011752,0.9955927698609506,52.710883369344536,2396.536759952891,134467.27356953287
177,134558.20478738798,813.6685113337622,22.43232720510838,0.9954258687009109,52.824093759282306,2393.017745050505,134558.20468629082
178,134447.75518569062,813.628569258291,22.390608587447634,0.9953548943867604,52.7258539221638,2395.5085382852108,134447.75509253473
179,134799.15334186418,813.6517749493471,22.429952049886328,0.9953126500101518,52.818500696155354,2397.5566916407315,134799.1532414528
180,134510.19316797509,813.6119043617244,22.40753240591574,0.9955438716848142,52.76570646913096,2394.810915703601,134510.1930725307
181,134649.41308381155,813.6397325262955,22.420220629703575,0.9953437013248759,52.79558495284239,2395.9328856560187,134649.41298545976
182,134421.53979050415,813.6482750443213,22.407670147579978,0.9953344240573682,52.76603082596294,2393.217825231477,134421.53969413458
183,134477.6853118245,813.6184571429021,22.410230048243353,0.9955515264246064,52.772058931358345,2393.943941044498,134477.6852157962
184,134182.78448400076,813.6777054384098,22.38094351569288,0.9955694258888991,52.70309441745904,2391.8198978129185,134182.78439127177
185,134155.9572031071,813.6631433955537,22.39081026829566,0.9952413954410244,52.72632884426743,2390.2879286073476,134155.95710922586
186,134552.88312190588,813.6457779136556,22.470801875198482,0.995205691439263,52.914694683636434,2388.8259228740335,134552.8830147896
187,134278.87076403067,813.6717088695503,22.398611854900484,0.9956047975883997,52.74470017678751,2391.644592055889,134278.87066859778
188,134239.96727792852,813.6369863968604,22.458645166740414,0.9954137302155385,52.88606782287778,2384.560523097805,134239.96717345572
189,134115.09012321546,813.6526642363214,22.412514976220645,0.995319665708003,52.77743952556072,2387.245694950629,134115.09002616358
190,133786.28679612407,813.6468792164912,22.414424408713153,0.9955718222129328,52.78193589546871,2381.190137549914,133786.28669915532
191,134164.29725112938,813.6785097653931,22.41264440861275,0.9952653686638895,52.77774431555213,2388.1077894250197,134164.2971533236
192,133976.42600522956,813.6577600768138,22.392789883193313,0.9952263889353177,52.73099048110986,2386.8781509299833,133976.42591130192
193,133844.94255112062,813.6781107123501,22.41919211667296,0.9953046750478766,52.793162989741326,2381.727509343763,133844.94245248285
194,133939.9032043057,813.6637150958115,22.44163182735057,0.9953393918680472,52.84600447024965,2381.0340902193325,133939.90310223232
195,133707.56007918273,813.6525605838555,22.39781532594166,0.9955202758432867,52.74282449442883,2381.553653722614,133707.55998478518
196,133530.38753512644,813.6576749327063,22.36594758855481,0.9954950408480223,52.66778170764049,2381.786736074191,133530.38744564878
197,133875.444493484,813.6528918341078,22.428670671244678,0.9953214797085447,52.815483280044724,2381.263513064996,133875.4443939434
198,133471.1591962048,813.6475801514056,22.382994802367996,0.9954697396134295,52.70792482843971,2378.9170791356,133471.15910441938
199,133642.68991913114,813.627354086586,22.416403501330024,0.9953770998330693,52.7865963024339,2378.4243298509673,133642.6898224685
200,133910.8497006738,813.6710275139646,22.43873184092649,0.9952385110958749,52.83917552408791,2380.825268059111,133910.84959891014
201,133672.19097212807,813.6421296534767,22.4325951625388,0.9952051628878714,52.824724750810674,2377.2322509403884,133672.19087238144
202,133733.64864855632,813.6454304847394,22.405717527432063,0.9955279909967745,52.7614327568983,2381.1782279651793,133733.64855306866
203,133226.8899217463,813.6650430182327,22.355594597110436,0.9953260365253342,52.64340227586124,2377.47374802735,133226.8898338379
204,133293.65674119067,813.6369906084028,22.380773171830956,0.9954749546222772,52.702693288318436,2375.989201762956,133293.65665013742
205,133377.8677737765,813.6668751079221,22.413143676325756,0.9952568534813969,52.778920001170555,2374.0565577578996,133377.86767677555
206,133387.04960795227,813.6789688212945,22.38453889377117,0.9952028754226693,52.71156088582726,2377.2539608320017,133387.04951518157
207,133324.6142279849,813.6504081301662,22.40761784793527,0.9954119859761342,52.76590766971124,2373.6938926176226,133324.61413235366
208,132970.2160505194,813.6499253945311,22.37963343031281,0.9954973459570431,52.700009402145355,2370.3445090755417,132970.21595953504
209,132915.16541480558,813.6503579579309,22.420834535448837,0.9956397353511185,52.79703059039709,2365.0091662145473,132915.16531733458
210,133126.22756463656,813.6805663541616,22.401596886126924,0.9952731230934845,52.75172938815458,2370.798879912282,133126.2274693141
211,133071.25730327424,813.6504285801296,22.39423115579603,0.9953910703896555,52.7343844187251,2370.599395671325,133071.25720994495
212,133084.02651860035,813.6444699360305,22.38793072260803,0.9952381568129086,52.719548032361615,2371.4940733991266,133084.0264263978
213,132835.1012663734,813.6487207224275,22.371712063384727,0.9954801198569444,52.68135600851905,2368.774373030465,132835.10117671598
214,133188.43967300968,813.6666205813091,22.4230539281032,0.9952742714559618,52.80225686070739,2369.6370715883954,133188.43957453282
215,133023.04472281187,813.6539938048211,22.396977277720246,0.9953618951813611,52.74085104167834,2369.4499552156576,133023.0446289924
216,133135.59050626124,813.6941800800907,22.431290526908622,0.9953550286041707,52.821652568677266,2367.827032307581,133135.59040569526
217,133133.11466222897,813.6663164692243,22.456909130571002,0.9953241505572493,52.881979770107144,2365.0818575024696,133133.11455807785
218,132519.43556023104,813.6625063167331,22.360925523774014,0.9956449008435367,52.65595564882723,2364.28522440633,132519.43547206145
219,132497.4257201059,813.6535050253691,22.37902217683537,0.9955275947310459,52.69857001020408,2361.9809992776586,132497.42562944823
220,132833.47549974453,813.6107979591635,22.402527450735015,0.9954645075465907,52.7539207003469,2365.487097205956,132833.47540630703
221,132607.78611773285,813.6496411007291,22.384347619996994,0.995326657209423,52.711110470509745,2363.3859467735024,132607.78602628104
222,132574.9384138097,813.6686559635517,22.40466871850325,0.9954421168198719,52.75896300060932,2360.657455792011,132574.93831870586
223,132358.11430059152,813.6709116452339,22.369837732914178,0.995460293321961,52.676942297555996,2360.4662930128748,132358.11421098697
224,132378.07966552448,813.6820111739747,22.402800898194094,0.9953724281843319,52.75456461990481,2357.3486733609284,132378.07957050804
225,132284.20486160406,813.6688875753339,22.377140827496497,0.9953417076286581,52.694139771069196,2358.3782555334983,132284.20477099228
226,132148.90022129923,813.6752590981496,22.361403223393065,0.995507964869528,52.657080545465675,2357.6241204610296,132148.9001329927
227,132541.8034187406,813.6600608654896,22.397595516951334,0.9954798297266364,52.74230688381233,2360.812760654235,132541.80332500592
228,132505.75839091244,813.6724183786016,22.412944976422132,0.9952865499129757,52.778452098654554,2358.5543744653623,132505.75829442992
229,132407.41813230648,813.6371531514549,22.36808659900255,0.9954290907698968,52.67281869231935,2361.53043748158,132407.41804376725
230,132352.5607480589,813.6532555581707,22.380196909485402,0.9953492613228488,52.701336294195926,2359.274702333879,132352.56065732738
231,131892.97621954762,813.6723957300078,22.34012749329692,0.9952966902486171,52.606980029762596,2355.2992129407507,131892.97613459078
232,131875.37390103354,813.6561817017953,22.375358072685138,0.9954571685417575,52.68994170430403,2351.2768922833334,131875.37381128973
233,132087.44138192464,813.6655276815434,22.395319261576766,0.9953997868329367,52.73694671202869,2352.958868851844,132087.44128872655
234,131935.48516236778,813.6345689464557,22.37449688669411,0.9954869562897342,52.68791376626986,2352.439189273824,131935.4850732498
